filename,Invoice No,Date,Total Amount,Vendor
Template4_Instance157.jpg,713.78,31-Oct-02,713.78,Huf-Bryan
Template4_Instance168.jpg,512.08,08-Oct-18,512.08,Carlos Sanchez
Template4_Instance162.jpg,IN17-N-14,,Total Amount: 363.69,Vendor: sill Bullock
Template4_Instance170.jpg,915.94,08-Nov-17,898.84,Huf-Bryan
Template4_Instance167.jpg,220.16,22-Sep-04,220.16,Huf-Bryan
Template4_Instance191.jpg,598.45,25-Feb-05,598.45,"Huf-Bryan ‘Attn: 5063 Michael Ridges Apt. 385, Vendor: Molissa Davis"
Template4_Instance186.jpg,44.31,18-Dec-98,43.78,Huf-Bryan
Template4_Instance182.jpg,984.75,11-Aug-02,984.93,Huf-Bryan
Template4_Instance18.jpg,IN17-S-02,,Total Amount: 566.66,Vendor: Nathan Oneal
Template4_Instance178.jpg,470.80,02-Sep-14,468.22,ikandersonapril
Template4_Instance179.jpg,IN02-N-12,,Total Amount: 940.30,Vendor: Huf-Bryan
Template4_Instance174.jpg,1598.79,04-Oct-07,1598.79,Jeffrey Williams
Template4_Instance176.jpg,955.61,03-Jul-13,955.61,Laurie Lopez
Template4_Instance189.jpg,663.40,16-Dec-94,663.14,Huf-Bryan
Template4_Instance183.jpg,93.65,10-Jun-95,93.34,Huf-Bryan
Template4_Instance187.jpg,412.87,12-Oct-00,412.87,Huf-Bryan
Template4_Instance188.jpg,717.58,23-Oct-22,71.78,Michael Davis
Template4_Instance185.jpg,578.06,11-Dec-97,583.62,Jonathan Crossroad
Template4_Instance180.jpg,606.54,16-Jun-96,623.68,Huf-Bryan
Template4_Instance19.jpg,500.87,14-Jun-04,488.28,Huf-Bryan
Template4_Instance184.jpg,418573,02-Nov-98,411.83,"nt,"
Template4_Instance181.jpg,05-Apr-22,23-Jun-09,359.95,Huf-Bryan
Template4_Instance175.jpg,234.87,25-Mar-98,234.78,Rodriguez Vista
Template4_Instance177.jpg,850.68,30-Oct-95,850.68,Huf-Bryan
Template4_Instance173.jpg,136.05,16-Nov-2018,136.05,Huf-Bryan
Template4_Instance190.jpg,652.11,23-Apr-08,652.11,Huf-Bryan
Template4_Instance3.jpg,IN26-N-05,,Total Amount: 995.53,Vendor: Huf-Bryan
Template4_Instance194.jpg,451.30,04-Jun-11,452.49,Dakota Medonald
Template4_Instance28.jpg,445.23,19-Aug-22,445.23,Lite environmental bil
Template4_Instance25.jpg,907.87,02-Sep-95,907.87,Huf-Bryan
Template4_Instance27.jpg,27-Jan-97,21-Feb-07,434.28,Huf-Bryan
Template4_Instance26.jpg,141.91,04-Jun-15,141.91,Huf-Bryan
Template4_Instance24.jpg,4toea0,11-Apr-65,1093.86,eres ee
Template4_Instance192.jpg,187.68,27-May-99,187.94,Blake Thomas
Template4_Instance195.jpg,872.528,28-Nov-13,552.94,Ayala Estates
Template4_Instance21.jpg,8661,09-Nov-99,563.11,Nicholas Williams
Template4_Instance20.jpg,1117.48,28-Feb-97,1117.48,Huf-Bryan
Template4_Instance29.jpg,36.65,17-Jan-22,36.06,Huf-Bryan
Template4_Instance196.jpg,466.79,03-Jan-94,454.78,Emily Wolf
Template4_Instance193.jpg,121.78,09-Mar-19,121.78,Huf-Bryan
Template4_Instance2.jpg,165.52,03-Mar-15,165.52,Tiffany Cox
Template4_Instance198.jpg,17-Apr-98,21-Dec-18,596.24,Huf-Bryan
Template4_Instance22.jpg,27-Dec-22,28-Aug-06,804.34,Huf-Bryan
Template4_Instance197.jpg,220.80,27-Jun-13,220.80,Raymond Mosley
Template4_Instance23.jpg,1460.30,24-Sep-02,1488.30,Huf-Bryan
Template4_Instance199.jpg,328.57,02-Feb-22,328.57,Huf-Bryan
Template4_Instance39.jpg,572.14,06-Jan-17,550.16,seftroy
Template4_Instance31.jpg,1078.73,10-Nov-21,1050.21,"Huf-Bryan ‘Attn: Huf-Bryan,"
Template4_Instance33.jpg,289.20,13-Aug-21,289.93,Amy Keller
Template4_Instance4.jpg,1099.38,11-May-04,1099.38,Huf-Bryan
Template4_Instance30.jpg,11-Dec-95,21-Sep-95,19.85,Huf-Bryan
Template4_Instance42.jpg,700.11,25-Dec-10,675.11,Huf-Bryan
Template4_Instance49.jpg,23-Nov-93,21-Oct-18,461.01,Veronica Murray
Template4_Instance36.jpg,447.67,03-May-08,447.67,Huf-Bryan
Template4_Instance44.jpg,293.10,26-May-17,293.10,Huf-Bryan
Template4_Instance47.jpg,797.27,20-Jun-15,783.97,Huf-Bryan
Template4_Instance38.jpg,97,25-Dec-06,823.88,Harper 441 Stephanie
Template4_Instance43.jpg,967.55,03-Nov-96,935.84,Huf-Bryan
Template4_Instance34.jpg,775.22,10-Apr-00,775.22,Huf-Bryan
Template4_Instance45.jpg,650.39,22-Jul-06,650.39,Huf-Bryan
Template4_Instance35.jpg,196.09,26-Oct-12,189.09,johnson-briggs
Template4_Instance41.jpg,797.90,24-Oct-07,797.90,Huf-Bryan
Template4_Instance46.jpg,650.52,05-Sep-20,654.72,Huf-Bryan
Template4_Instance40.jpg,21-Jul-98,05-Nov-95,592.27,Huf-Bryan
Template4_Instance37.jpg,476.18,29-Jul-01,476.18,Brandon Smith
Template4_Instance32.jpg,640.48,02-Feb-14,640.16,Huf-Bryan
Template4_Instance48.jpg,812.70,03-Dec-11,879.67,Huf-Bryan
Template4_Instance62.jpg,913.03,24-May-97,913.03,Huf-Bryan
Template4_Instance55.jpg,664.76,09-Oct-93,648.12,Huf-Bryan
Template4_Instance50.jpg,170.08,26-Mar-16,170.08,Huf-Bryan
Template4_Instance53.jpg,INS0S24US,,Date: 21-un 1808,Total Amount: 452
Template4_Instance51.jpg,489.64,16-Feb-06,489.64,Danny Mountains
Template4_Instance67.jpg,53.78,05-Mar-95,557.98,Patricia Ridges
Template4_Instance54.jpg,04-Oct-20,01-Aug-01,1115.59,Huf-Bryan
Template4_Instance61.jpg,137.55,26-May-98,137.55,Wendy Blair
Template4_Instance58.jpg,610.44,10-Nov-96,610.44,Huf-Bryan
Template4_Instance59.jpg,229.33,27-Sep-02,229.33,Huf-Bryan
Template4_Instance65.jpg,361.96,30-Aug-96,361.91,Huf-Bryan
Template4_Instance52.jpg,695.04,12-Dec-03,695.004,atlenton hospital
Template4_Instance56.jpg,737.08,09-Sep-18,706.14,Huf-Bryan
Template4_Instance66.jpg,431.22,06-Dec-09,431.22,Robert Johnson
Template4_Instance5.jpg,678.04,14-Feb-17,667.99,Huf-Bryan
Template4_Instance64.jpg,63.16,22-Nov-11,65.83,Sarah Martinez
Template4_Instance57.jpg,884.57,22-Mar-94,853.22,Huf-Bryan
Template4_Instance6.jpg,004-04-04,09-Apr-00,285.24,Huf-Bryan
Template4_Instance60.jpg,IN05-A-21,,Total Amount: 1501.72,Vendor: Huf-Bryan
Template4_Instance63.jpg,397.49,08-Oct-99,388.49,Huf-Bryan
Template4_Instance72.jpg,938.12,nan,938.12,Huf-Bryan
Template4_Instance78.jpg,542.77,10-Apr-16,547.21,Huf-Bryan
Template4_Instance68.jpg,294.82,17-Nov-95,294.82,Huf-Bryan
Template4_Instance76.jpg,485.20,06-Aug-07,485.20,"sae pf Live task 400, Vendor: Connor Glens"
Template4_Instance71.jpg,1142.49,30-Mar-15,1138.37,Prayer boy couple
Template4_Instance77.jpg,496.64,16-Aug-16,475.65,Deseripon
Template4_Instance70.jpg,638.50,29-Nov-14,629.52,Huf-Bryan
Template4_Instance82.jpg,827.22,13-Sep-96,827.24,Huf-Bryan
Template4_Instance8.jpg,329.00,28-Feb-21,327.34,Huf-Bryan
Template4_Instance80.jpg,657.93,18-Feb-97,644.73,Huf-Bryan
Template4_Instance75.jpg,532.10,04-Jul-02,510.08,Rebecca Islands
Template4_Instance74.jpg,640.23,27-Dec-20,640.23,Huf-Bryan
Template4_Instance81.jpg,590.62,26-Oct-00,599.36,Huf-Bryan
Template4_Instance69.jpg,781.68,19-Jul-95,763.01,Claire Edwards
Template4_Instance79.jpg,551.35,07-Mar-22,551.35,Huf-Bryan
Template4_Instance84.jpg,987.02,04-Jan-97,1018.68,Jessica Parks
Template4_Instance83.jpg,926.64,06-Aug-98,935.31,huf-bryan
Template4_Instance73.jpg,IN19-S-18,,Total Amount: 383.23,Vendor: Huf-Bryan
Template4_Instance7.jpg,539.73,08-Jul-02,539.73,Anderson
Template4_Instance9.jpg,512.81,22-Nov-19,512.81,Huf-Bryan
Template4_Instance95.jpg,309.09,23-Dec-07,293.36,Huf-Bryan
Template4_Instance93.jpg,03-Sep-98,02-Dec-99,534.69,Huf-Bryan
Template4_Instance86.jpg,IN25-D-11,,Total Amount: 51.15,Vendor: Huf-Bryan
Template4_Instance96.jpg,537.88,06-Jul-97,537.88,Huf-Bryan
Template4_Instance85.jpg,141.21,11-Oct-12,140.09,Huf-Bryan
Template4_Instance89.jpg,1114.72,10-May-21,1114.72,Huf-Bryan
Template4_Instance90.jpg,989.59,04-Mar-05,957.95,Huf-Bryan
Template4_Instance88.jpg,8283.73,20-Mar-17,853.73,Huf-Bryan
Template4_Instance94.jpg,921.50,03-Dec-21,903.90,Tracy Estate
Template4_Instance87.jpg,128.43,06-Aug-15,112.66,Huf-Bryan
Template4_Instance98.jpg,695,01-Sep-21,263.20,"695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695, Vendor: 695,"
Template4_Instance92.jpg,18-Apr-17,01-Jan-19,475.63,Natalie Holmes
Template4_Instance91.jpg,451.99,20-May-21,449.06,Huf-Bryan
Template4_Instance99.jpg,755.72,25-Dec-12,755.72,Huf-Bryan
Template4_Instance97.jpg,455.59,31-Oct-05,465.59,Imurphy
